,user_id,launch_cnt,PV,ad_show_cnt,duration
30793,30793,21,3,12,297365
30794,30794,4,12,8,438315
30795,30795,5,4,8,226860
30796,30796,21,0,14,294248
30797,30797,4,0,1,16019
30798,30798,125,2,57,1121817
30799,30799,3,0,1,155726329
30800,30800,3,10,2,197588
30801,30801,2,0,6,0
30802,30802,53,0,16,753093
30803,30803,2,0,20,0
30804,30804,5,0,1,262271
30805,30805,2,0,6,0
30806,30806,3,0,10,197141
30807,30807,2,0,1,0
30808,30808,4,9,9,55429
30809,30809,2,0,9,0
30810,30810,4,2,1,11391
30811,30811,2,0,6,0
30812,30812,2,0,1,0
30813,30813,3,14,10,91247
30814,30814,4,0,6,53759432
30815,30815,3,2,1,53654
30816,30816,4,1,5,26404
30817,30817,14,0,10,975401
30818,30818,8,0,5,55487
30819,30819,2,0,6,0
30820,30820,7,3,13,374774
30821,30821,2,0,10,0
30822,30822,2,0,8,0
30823,30823,2,0,1,0
30824,30824,4,5,13,154035
30825,30825,3,22,6,132892
30826,30826,13,2,15,420854
30827,30827,57,2,2,239369
30828,30828,4,0,14,549543
30829,30829,4,7,2,419583231
30830,30830,21,0,1,324716
30831,30831,2,0,2,3745
30832,30832,4,0,3,168417
30833,30833,6,4,1,217579
30834,30834,11,3,11,216914
30835,30835,2,0,1,0
30836,30836,4,0,2,64676
30837,30837,2,0,17,0
30838,30838,4,0,7,20654
30839,30839,2,0,11,0
30840,30840,12,2,6,68092
30841,30841,2,0,10,0
30842,30842,2,0,23,0
30843,30843,2,0,3,0
30844,30844,9,0,16,480678
30845,30845,2,0,5,0
30846,30846,2,0,8,0
30847,30847,2,0,8,0
30848,30848,2,0,1,1976
30849,30849,2,0,5,39794
30850,30850,2,0,6,0
30851,30851,3,0,8,0
30852,30852,24,1,16,541773
30853,30853,82,0,34,726026
30854,30854,2,0,2,0
30855,30855,2,0,3,0
30856,30856,7,0,1,114724
30857,30857,4,0,2,0
30858,30858,41,8,2,996559
30859,30859,2,0,9,101
30860,30860,50,0,8,220040
30861,30861,4,8,3,10404
30862,30862,2,0,4,0
30863,30863,3,5,1,45865
30864,30864,6,0,7,93745
30865,30865,9,14,19,244000
30866,30866,2,2,7,25603
30867,30867,2,0,3,11484
30868,30868,2,0,3,0
30869,30869,2,0,1,0
30870,30870,14,0,7,73795
30871,30871,20,3,9,186867
30872,30872,12,0,14,320693
30873,30873,10,7,2,170391
30874,30874,23,4,32,1189954
30875,30875,10,1,7,112434
30876,30876,3,16,9,130367
30877,30877,2,0,3,0
30878,30878,2,0,7,0
30879,30879,3,0,10,90504
30880,30880,8,3,9,173433
30881,30881,3,0,6,42714
30882,30882,2,0,7,0
30883,30883,4,29,9,130932
30884,30884,5,5,5,345677
30885,30885,12,2,3,286567
30886,30886,2,0,17,0
30887,30887,3,0,7,92273
30888,30888,2,0,7,0
30889,30889,2,0,4,0
30890,30890,3,0,16,223837
30891,30891,20,2,6,174863
30892,30892,20,2,10,365948
30893,30893,91,1,68,835403
30894,30894,7,4,5,42269490
30895,30895,3,7,5,109862
30896,30896,3,2,2,26825
30897,30897,7,0,3,0
30898,30898,2,0,1,0
30899,30899,2,0,1,0
30900,30900,4,7,1,78527
30901,30901,2,0,1,0
30902,30902,21,0,7,34595
30903,30903,2,0,1,0
30904,30904,2,0,3,2912
30905,30905,2,0,13,0
30906,30906,2,7,3,192317
30907,30907,6,3,1,184694
30908,30908,104,2,55,1510330
30909,30909,7,1,7,141178
30910,30910,3,0,8,29192
30911,30911,2,0,3,1063
30912,30912,3,0,1,24509
30913,30913,7,1,7,43351
30914,30914,2,0,6,0
30915,30915,2,0,5,0
30916,30916,2,0,9,0
30917,30917,79,9,53,1516854
30918,30918,4,3,1,49789
30919,30919,45,0,2,229701
30920,30920,3,11,3,127296
30921,30921,104,0,72,3102544
30922,30922,2,0,2,4346
30923,30923,4,3,2,57454
30924,30924,4,4,2,28924
30925,30925,5,0,3,15337
30926,30926,8,3,13,331562
30927,30927,2,21,3,513395876
30928,30928,2,0,12,0
30929,30929,2,0,9,0
30930,30930,24,1,2,60617
30931,30931,2,0,1,0
30932,30932,2,0,6,0
30933,30933,2,17,11,102072
30934,30934,2,0,4,0
30935,30935,19,1,15,318324
30936,30936,2,0,6,0
30937,30937,45,0,35,543625
30938,30938,2,0,14,0
30939,30939,4,0,5,7012
30940,30940,7,4,7,128616
30941,30941,2,0,11,0
30942,30942,2,0,6,0
30943,30943,2,0,13,0
30944,30944,2,0,6,0
30945,30945,2,0,14,0
30946,30946,14,0,3,26304631
30947,30947,2,0,6,0
30948,30948,21,4,38,1009142
30949,30949,2,0,14,0
30950,30950,21,0,8,49517
30951,30951,5,22,9,289838
30952,30952,3,0,2,51226
30953,30953,3,20,3,157182
30954,30954,6,4,2,531611
30955,30955,8,0,3,77856
30956,30956,6,1,17,183988
30957,30957,5,0,3,0
30958,30958,7,3,6,152120
30959,30959,34,0,3,132025
30960,30960,5,6,6,75971
30961,30961,4,12,7,196497
30962,30962,6,1,2,16016
30963,30963,10,0,5,218959
30964,30964,7,5,9,132251
30965,30965,9,6,89,1407988
30966,30966,10,0,3,111874
30967,30967,4,6,6,260571
30968,30968,10,0,10,221234
30969,30969,4,1,3,23108
30970,30970,10,4,10,160811
30971,30971,2,0,1,0
30972,30972,3,0,11,119599
30973,30973,3,0,10,116604
30974,30974,4,18,14,484701
30975,30975,8,7,3,67027
30976,30976,14,0,26,610354
30977,30977,4,0,18,220148
30978,30978,2,0,5,0
30979,30979,11,1,13,267759
30980,30980,2,0,5,0
30981,30981,2,1,3,5069
30982,30982,2,0,7,0
30983,30983,11,1,2,36510
30984,30984,2,0,9,0
30985,30985,4,0,3,78684
30986,30986,18,1,2,894154
30987,30987,2,0,4,97947
30988,30988,2,0,10,0
30989,30989,100,4,48,512118
30990,30990,5,4,3,72540
30991,30991,14,5,12,212033
30992,30992,6,0,9,222634
30993,30993,26,0,10,480766
30994,30994,2,0,4,0
30995,30995,2,0,8,0
30996,30996,8,12,19,849987
30997,30997,2,0,4,0
30998,30998,2,0,1,118956
30999,30999,10,0,8,303838
31000,31000,4,4,4,98544
31001,31001,2,0,4,0
31002,31002,6,3,4,326490
31003,31003,7,9,11,437408
31004,31004,5,13,9,156033
31005,31005,3,0,9,17999
31006,31006,3,0,7,67618
31007,31007,5,0,9,108535
31008,31008,2,0,1,0
31009,31009,3,0,9,191109
31010,31010,22,4,34,748923
31011,31011,9,0,3,49337
31012,31012,2,0,1,4
31013,31013,5,1,13,292724
31014,31014,2,0,9,0
31015,31015,6,1,8,73787
31016,31016,73,1,29,1146629
31017,31017,19,2,26,454677
31018,31018,2,0,6,0
31019,31019,2,0,13,0
31020,31020,11,0,19,562168
31021,31021,4,0,1,47861
31022,31022,3,3,6,58740
31023,31023,2,0,9,0
31024,31024,8,0,5,136281
31025,31025,12,0,7,125702
31026,31026,6,13,2,1672925
31027,31027,2,0,11,0
31028,31028,5,14,8,184583
31029,31029,2,5,1,16958
31030,31030,7,0,8,172424
31031,31031,11,10,13,237310
31032,31032,5,2,1,4060
31033,31033,3,0,6,91484
31034,31034,2,0,5,0
31035,31035,33,4,21,388606
31036,31036,3,4,3,44708
31037,31037,9,3,17,449675
31038,31038,2,0,7,0
31039,31039,4,8,9,65779
31040,31040,46,5,22,57744785
31041,31041,2,0,1,0
31042,31042,2,0,2,0
31043,31043,5,0,2,256643
31044,31044,2,0,1,0
31045,31045,16,10,6,76510
31046,31046,2,0,10,0
31047,31047,2,0,8,0
31048,31048,2,0,10,0
31049,31049,2,0,4,0
31050,31050,4,0,1,97201
31051,31051,2,0,8,0
31052,31052,123,1,2,707486
31053,31053,2,0,7,0
31054,31054,2,4,1,18363
31055,31055,2,0,4,64507
31056,31056,2,0,2,0
31057,31057,3,0,6,120304
31058,31058,3,0,1,31947
31059,31059,4,1,8,25512
31060,31060,82,1,36,980756
31061,31061,4,2,11,7718
31062,31062,2,6,6,32154
31063,31063,2,0,32,0
31064,31064,7,2,4,407961
31065,31065,2,0,2,0
31066,31066,2,0,1,0
31067,31067,7,2,1,21957
31068,31068,14,1,8,383018
31069,31069,6,2,14,124824
31070,31070,2,0,7,0
31071,31071,2,0,2,21171
31072,31072,4,0,3,2128
31073,31073,2,0,5,0
31074,31074,2,0,2,0
31075,31075,2,0,8,0
31076,31076,2,0,6,0
31077,31077,2,0,5,62477
31078,31078,4,0,11,294393
31079,31079,3,3,3,21139
31080,31080,4,0,11,527134
31081,31081,2,0,4,0
31082,31082,15,4,7,36246
31083,31083,42,0,28,280100
31084,31084,2,0,6,0
31085,31085,3,0,4,0
31086,31086,2,0,2,0
31087,31087,3,4,2,18560
31088,31088,2,0,5,0
31089,31089,2,0,19,0
31090,31090,2,0,6,0
31091,31091,7,1,5,231256
31092,31092,7,0,9,111689
31093,31093,2,0,8,42952
31094,31094,11,4,3,158118
31095,31095,19,5,8,277308
31096,31096,16,1,3,49321
31097,31097,2,0,11,0
31098,31098,2,0,6,0
31099,31099,2,0,7,0
31100,31100,2,0,13,0
31101,31101,2,0,8,0
31102,31102,3,0,1,15910
31103,31103,2,0,5,0
31104,31104,2,0,2,3060
31105,31105,5,2,4,150939
31106,31106,3,3,1,41430
31107,31107,56,10,71,900863
31108,31108,4,0,2,0
31109,31109,3,6,6,60462
31110,31110,2,0,6,0
31111,31111,2,0,5,0
31112,31112,2,0,6,0
31113,31113,6,0,10,152446
31114,31114,57,0,205,8629095
31115,31115,2,0,1,0
31116,31116,13,10,13,277581
31117,31117,2,0,2,0
31118,31118,22,0,31,683844
31119,31119,3,0,6,264345
31120,31120,2,0,1,117965
31121,31121,4,0,5,39392
31122,31122,2,0,10,0
31123,31123,3,0,5,98351
31124,31124,4,0,5,58568
31125,31125,8,2,8,632267
31126,31126,2,0,1,0
31127,31127,2,10,1,117471
31128,31128,2,0,10,0
31129,31129,11,0,14,191829
31130,31130,3,14,6,66442
31131,31131,2,0,6,18572
31132,31132,6,0,6,515778
31133,31133,6,12,3,240811
31134,31134,14,2,19,1014528
31135,31135,5,15,14,199813
31136,31136,3,0,3,25818
31137,31137,40,1,3,115797
31138,31138,6,1,12,477094
31139,31139,2,0,1,0
31140,31140,13,1,6,160439
31141,31141,7,0,2,24568
31142,31142,3,1,21,115716
31143,31143,2,0,6,0
31144,31144,4,0,12,176905
31145,31145,5,0,4,41608
31146,31146,10,5,1,48521563
31147,31147,5,0,4,103966
31148,31148,2,0,1,0
31149,31149,6,0,2,44648
31150,31150,5,0,11,231651
31151,31151,2,0,15,0
31152,31152,7,0,2,15372
31153,31153,2,0,11,0
31154,31154,5,1,6,138099
31155,31155,2,0,6,0
31156,31156,2,0,5,0
31157,31157,2,2,1,11679
31158,31158,2,0,1,15983
31159,31159,21,3,16,246027
31160,31160,2,0,3,0
31161,31161,240,3,226,5846435
31162,31162,13,9,13,359537
31163,31163,8,0,5,333586
31164,31164,3,0,4,129498
31165,31165,3,0,3,60834
31166,31166,3,0,7,158108
31167,31167,2,0,4,87702
31168,31168,95,1,20,459703
31169,31169,2,0,12,0
31170,31170,39,3,4,362687
31171,31171,4,0,6,127481
31172,31172,2,0,1,0
31173,31173,2,0,1,0
31174,31174,12,0,4,52353
31175,31175,7,2,3,18807
31176,31176,2,0,5,0
31177,31177,10,2,20,820524
31178,31178,9,0,16,216168
31179,31179,2,9,2,126380
31180,31180,5,0,15,190568
31181,31181,11,1,17,496469
31182,31182,4,60,57,1672975
31183,31183,9,4,9,210910
31184,31184,2,0,9,0
31185,31185,70,5,56,1366206
31186,31186,6,0,12,274671
31187,31187,9,0,7,130344
31188,31188,14,3,11,238990
31189,31189,6,8,7,47387
31190,31190,3,1,1,19783
31191,31191,2,0,5,0
31192,31192,18,1,7,21817873
31193,31193,2,0,3,0
31194,31194,2,0,8,0
31195,31195,3,0,4,76780
31196,31196,44,3,3,360060
31197,31197,6,46,17,473093
31198,31198,3,0,1,3769
31199,31199,2,0,3,0
31200,31200,11,0,11,186356
31201,31201,3,0,8,40998
31202,31202,2,3,2,6817
31203,31203,47,0,13,320068
31204,31204,3,0,5,0
31205,31205,5,6,7,304079
31206,31206,2,0,10,0
31207,31207,4,0,1,21618
31208,31208,49,3,39,851611
31209,31209,2,0,4,1709
31210,31210,2,0,7,0
31211,31211,61,3,34,695630
31212,31212,2,0,1,0
31213,31213,3,0,2,25177
31214,31214,10,0,9,151364
31215,31215,7,5,3,8971555
31216,31216,6,6,18,428547
31217,31217,8,0,7,109012
31218,31218,17,5,24,721090
31219,31219,2,0,13,0
31220,31220,2,0,6,0
31221,31221,3,0,2,0
31222,31222,4,2,2,74961
31223,31223,2,0,7,0
31224,31224,2,8,4,76541
31225,31225,3,3,4,48460
31226,31226,4,0,4,224378
31227,31227,7,27,17,224835
31228,31228,5,2,1,4543
31229,31229,10,7,12,290216
31230,31230,2,0,2,0
31231,31231,8,0,5,99914
31232,31232,111,2,36,1122796
31233,31233,2,1,1,5960
31234,31234,31,0,4,154795
31235,31235,3,2,1,13170
31236,31236,99,5,22,707654
31237,31237,13,0,21,478746
31238,31238,4,12,2,190880
31239,31239,2,0,3,0
31240,31240,7,3,3,184045
31241,31241,14,0,7,60839
31242,31242,10,4,8,247436
31243,31243,2,0,6,0
31244,31244,55,4,33,908040
31245,31245,4,0,2,0
31246,31246,2,0,4,0
31247,31247,2,2,5,6685
31248,31248,2,0,10,0
31249,31249,2,0,4,0
31250,31250,4,7,7,125381
31251,31251,93,1,64,685940
31252,31252,3,0,4,52601
31253,31253,23,4,8,543682
31254,31254,6,6,16,248979
31255,31255,10,2,10,483094
31256,31256,17,6,16,456075
31257,31257,2,0,8,0
31258,31258,7,6,3,91054
31259,31259,2,28,3,194721
31260,31260,4,0,3,67804
31261,31261,3,1,1,134
31262,31262,2,0,1,14451
31263,31263,10,0,15,131508
31264,31264,4,3,10,120907
31265,31265,2,0,1,0
31266,31266,96,1,19,2017282
31267,31267,2,0,1,0
31268,31268,22,2,6,284124
31269,31269,81,4,133,1212487
31270,31270,2,3,1,2397
31271,31271,2,0,1,0
31272,31272,2,3,6,8563
31273,31273,63,2,53,947835
31274,31274,3,0,7,74999
31275,31275,3,0,7,341311
31276,31276,5,9,5,81746
31277,31277,12,3,13,85739
31278,31278,3,0,10,122475
31279,31279,5,0,5,142021
31280,31280,41,4,23,1850561
31281,31281,3,26,9,199621
31282,31282,2,0,5,0
31283,31283,3,0,4,82504
31284,31284,17,4,11,112138
31285,31285,3,12,7,98384
31286,31286,4,0,2,34875
31287,31287,2,0,4,21275
31288,31288,12,2,6,180890
31289,31289,11,9,8,407519
31290,31290,5,0,5,40562
31291,31291,67,1,36,547913
31292,31292,4,0,1,28536
31293,31293,5,4,6,96635
31294,31294,32,5,44,944755
31295,31295,3,1,5,6130
31296,31296,20,0,10,150867
31297,31297,9,5,14,345581
31298,31298,3,0,9,55652
31299,31299,2,0,2,0
31300,31300,2,0,3,0
31301,31301,11,3,22,565817
31302,31302,2,0,7,0
31303,31303,2,0,6,0
31304,31304,2,2,3,16882
31305,31305,46,0,24,682095
31306,31306,3,2,2,10611
31307,31307,2,0,12,0
31308,31308,6,0,2,27185
31309,31309,5,12,8,106431
31310,31310,2,0,1,0
31311,31311,2,0,1,0
31312,31312,3,23,9,127733
31313,31313,49,0,3,136853
31314,31314,2,0,1,31385
31315,31315,15,2,14,375559
31316,31316,3,3,1,17959
31317,31317,2,0,3,1066353
31318,31318,3,19,10,134846
31319,31319,2,0,3,0
31320,31320,7,0,12,123328
31321,31321,3,0,6,11225
31322,31322,13,0,25,28425409
31323,31323,2,0,4,0
31324,31324,81,2,38,996366
31325,31325,2,0,1,0
31326,31326,4,2,2,62241
31327,31327,2,0,9,0
31328,31328,2,0,1,0
31329,31329,2,0,1,0
31330,31330,53,1,13,389254
31331,31331,3,0,2,48123
31332,31332,4,8,1,114582
31333,31333,3,0,7,168640
31334,31334,13,2,3,143669
31335,31335,3,15,9,132663
31336,31336,2,0,22,0
31337,31337,3,0,2,111202
31338,31338,9,2,7,106721
31339,31339,2,0,7,0
31340,31340,3,0,6,17584
31341,31341,4,6,6,126734
31342,31342,2,0,9,0
31343,31343,2,0,5,51902
31344,31344,2,2,1,37255
31345,31345,7,2,10,75007
31346,31346,13,1,2,75213
31347,31347,4,6,4,83963
31348,31348,5,3,15,179903
31349,31349,2,0,2,0
31350,31350,2,0,5,0
31351,31351,2,11,7,27161
31352,31352,2,0,7,0
31353,31353,5,8,7,189859
31354,31354,11,2,14,165698
31355,31355,2,0,3,81803
31356,31356,4,2,5,98411
31357,31357,2,0,1,0
31358,31358,3,0,2,0
31359,31359,2,0,6,0
31360,31360,2,0,7,0
31361,31361,3,0,13,287391
31362,31362,39,0,20,295483
31363,31363,4,4,14,312387
31364,31364,21,6,12,159257
31365,31365,20,1,10,7701201
31366,31366,4,9,4,93942
31367,31367,4,20,10,276206
31368,31368,13,15,14,566419
31369,31369,32,1,18,244054
31370,31370,3,0,8,31824
31371,31371,3,1,1,10798
31372,31372,4,39,12,96524
31373,31373,3,1,2,4835
31374,31374,2,0,4,0
31375,31375,5,4,1,58582
31376,31376,6,0,10,220369
31377,31377,7,0,4,51178
31378,31378,2,0,4,0
31379,31379,2,0,1,35
31380,31380,2,1,4,5642
31381,31381,7,10,8,238936
31382,31382,2,0,9,0
31383,31383,2,0,16,0
31384,31384,4,0,6,131554
31385,31385,4,0,7,89782
31386,31386,3,2,4,15172
31387,31387,12,14,19,354673
31388,31388,2,0,5,0
31389,31389,2,0,1,0
31390,31390,2,0,1,0
31391,31391,71,0,39,2501486
31392,31392,4,2,12,185289
31393,31393,3,0,10,58235
31394,31394,5,1,2,14360
31395,31395,2,0,5,0
31396,31396,13,7,7,220422
31397,31397,21,0,6,49221
31398,31398,7,0,13,129918
31399,31399,20,0,89,2645390
31400,31400,8,0,5,105517
31401,31401,5,2,4,377395
31402,31402,11,0,12,228523
31403,31403,2,0,5,0
31404,31404,2,0,4,0
31405,31405,4,6,3,50235
31406,31406,4,0,2,6441
31407,31407,5,5,2,31417
31408,31408,2,0,1,0
31409,31409,3,6,5,30632
31410,31410,46,4,22,208649
31411,31411,9,3,9,70035
31412,31412,6,0,3,514777
31413,31413,14,6,4,1001130
31414,31414,3,0,2,0
31415,31415,2,0,1,0
31416,31416,2,0,3,0
31417,31417,85,5,30,2389004
31418,31418,3,1,1,113231
31419,31419,64,6,49,1171416
31420,31420,4,0,6,141507
31421,31421,4,8,7,68289
31422,31422,38,3,28,475797
31423,31423,32,3,3,1393570
31424,31424,4,2,1,11589
31425,31425,18,2,18,344268
31426,31426,2,1,3,2674
31427,31427,28,3,3,80965
31428,31428,2,8,3,114944
31429,31429,4,3,5,62942
31430,31430,2,3,12,16237
31431,31431,3,1,4,32873
31432,31432,118,1,90,1646971
31433,31433,2,0,6,0
31434,31434,29,2,21,426894
31435,31435,50,0,24,853052
31436,31436,11,0,3,78286
31437,31437,33,2,15,214529
31438,31438,94,3,81,1628418
31439,31439,26,1,15,172689
31440,31440,12,0,22,256856
31441,31441,4,3,2,60119
31442,31442,30,0,19,584584
31443,31443,2,8,2,15194
31444,31444,2,0,2,199322
31445,31445,4,1,1,2764
31446,31446,3,0,3,108660
31447,31447,2,0,3,0
31448,31448,68,1,11,179305
31449,31449,4,1,1,103933
31450,31450,2,7,2,123209
31451,31451,2,0,6,0
31452,31452,20,1,6,297626
31453,31453,2,0,14,0
31454,31454,5,0,12,175083
31455,31455,6,0,3,48076
31456,31456,8,0,9,161295
31457,31457,2,0,9,0
31458,31458,3,3,1,35273
31459,31459,2,0,12,0
31460,31460,2,0,4,815
31461,31461,2,0,7,0
31462,31462,2,4,5,12346
31463,31463,17,19,94,3396113
31464,31464,2,1,2,2517
31465,31465,9,1,9,359789
31466,31466,2,0,1,0
31467,31467,2,0,5,0
31468,31468,2,0,5,136267
31469,31469,5,4,3,330169
31470,31470,3,0,3,21739
31471,31471,4,0,2,94415
31472,31472,2,0,12,0
31473,31473,4,0,7,119517
31474,31474,15,2,2,231753
31475,31475,6,1,7,193377
31476,31476,4,5,4,110397
31477,31477,11,4,6,239925
31478,31478,4,8,7,45726
31479,31479,6,0,2,36044
31480,31480,2,0,8,0
31481,31481,3,0,10,228006
31482,31482,11,0,5,428516
31483,31483,4,0,15,382166
31484,31484,2,0,7,0
31485,31485,50,4,24,891693
31486,31486,10,0,2,559
31487,31487,2,0,6,0
31488,31488,3,4,5,121441
31489,31489,2,33,9,686856
31490,31490,2,0,1,0
31491,31491,2,0,41,56299
31492,31492,95,0,76,1174194
31493,31493,4,6,19,105618
31494,31494,2,18,3,88212
31495,31495,4,2,11,1018327
31496,31496,4,7,4,94791
31497,31497,2,0,8,0
31498,31498,11,0,6,106203
31499,31499,3,0,12,216698
31500,31500,4,2,4,103991
31501,31501,3,154,17,534495
31502,31502,7,4,6,341214
31503,31503,2,0,12,0
31504,31504,4,12,70,1747716
31505,31505,3,1,3,3143
31506,31506,3,0,20,146241
31507,31507,11,1,6,105224
31508,31508,21,3,10,193672
31509,31509,2,0,1,0
31510,31510,21,0,8,221650
31511,31511,7,2,3,20843
31512,31512,29,2,14,2549382
31513,31513,23,2,12,322330
31514,31514,3,0,11,0
31515,31515,1,0,4,0
31516,31516,2,0,1,0
31517,31517,8,83,42,2438156
31518,31518,2,1,6,795
31519,31519,3,0,1,25086
31520,31520,4,8,4,101370
31521,31521,2,0,7,0
31522,31522,2,13,1,44766
31523,31523,17,3,16,272969
31524,31524,123,2,6,1216406
31525,31525,17,0,7,70916
31526,31526,4,31,9,258099
31527,31527,152,2,124,2719621
31528,31528,15,1,1,11889
31529,31529,40,2,290,11997890
31530,31530,2,0,1,0
31531,31531,24,1,17,549788
31532,31532,88,0,51,1853351
31533,31533,2,0,1,45852
31534,31534,2,0,1,9728
31535,31535,5,30,24,202153
31536,31536,3,0,14,353359
31537,31537,2,0,8,0
31538,31538,2,0,11,0
31539,31539,3,1,1,12823
31540,31540,15,0,20,1374027
31541,31541,2,0,1,0
31542,31542,9,4,14,357046
31543,31543,2,0,7,0
31544,31544,4,0,4,165866
31545,31545,5,0,6,0
31546,31546,3,16,6,95138
31547,31547,2,0,6,0
31548,31548,2,0,1,1991
31549,31549,6,0,1,29121
31550,31550,5,0,15,348262
31551,31551,2,0,7,0
31552,31552,21,0,8,214849
31553,31553,12,2,6,442909
31554,31554,2,0,1,0
31555,31555,4,10,11,397732
31556,31556,2,0,7,0
31557,31557,2,0,3,0
31558,31558,5,0,7,75842
31559,31559,2,0,7,0
31560,31560,4,27,11,364082
31561,31561,18,0,100,5065887
31562,31562,8,3,10,102767
31563,31563,2,0,1,39
31564,31564,6,1,2,13573
31565,31565,90,12,14,636721
31566,31566,2,0,1,0
31567,31567,5,0,2,95834
31568,31568,29,7,17,235804
31569,31569,2,0,5,0
31570,31570,2,0,23,0
31571,31571,2,6,1,224811594
31572,31572,2,0,4,0
31573,31573,22,0,4,155221
31574,31574,16,0,5,228452
31575,31575,2,6,4,57380
31576,31576,5,5,9,190257
31577,31577,6,1,9,214999
31578,31578,10,4,5,135543
31579,31579,13,10,136,1315426
31580,31580,11,0,1,24375
31581,31581,51,1,46,1979505
31582,31582,2,0,1,0
31583,31583,8,1,3,82343
31584,31584,2,0,4,0
31585,31585,2,0,4,0
31586,31586,85,0,29,721395
31587,31587,2,0,1,0
31588,31588,2,0,1,61600
31589,31589,2,3,1,9555
31590,31590,10,3,8,270785
31591,31591,20,5,21,347904
31592,31592,2,0,1,0
31593,31593,5,3,1,171568
31594,31594,4,0,4,103342
31595,31595,3,0,6,10995
31596,31596,3,0,2,4468
31597,31597,5,0,12,720178
31598,31598,3,1,7,10962
31599,31599,2,0,9,0
31600,31600,2,3,2,16880
31601,31601,22,12,13,331934
31602,31602,11,5,20,375030
31603,31603,3,0,10,60336
31604,31604,2,0,5,0
31605,31605,37,0,3,244565
31606,31606,2,0,5,0
31607,31607,12,3,3,292062
31608,31608,13,5,9,836742
31609,31609,3,0,2,12347
31610,31610,17,5,9,173064
31611,31611,4,0,8,184589
31612,31612,111,2,27,4411110
31613,31613,10,9,8,169887
31614,31614,2,0,5,0
31615,31615,2,15,6,100839
31616,31616,22,0,13,208036
31617,31617,8,1,8,103310
31618,31618,6,7,4,183312
31619,31619,2,0,1,0
31620,31620,58,2,73,1980365
31621,31621,2,0,1,0
31622,31622,5,0,8,100396
31623,31623,5,0,2,112365
31624,31624,8,3,8,107336
31625,31625,2,0,5,0
31626,31626,2,0,9,0
31627,31627,2,0,8,0
31628,31628,2,0,1,0
31629,31629,3,7,1,53646
31630,31630,2,0,10,0
31631,31631,2,0,1,141951
31632,31632,30,0,13,130857
31633,31633,2,0,6,0
31634,31634,2,0,6,0
31635,31635,15,9,14,338533
31636,31636,2,0,9,0
31637,31637,22,3,106,3555843
31638,31638,2,0,4,0
31639,31639,2,0,5,0
31640,31640,2,0,7,0
31641,31641,2,0,8,0
31642,31642,2,3,8,8618
31643,31643,3,3,2,87388
31644,31644,3,0,3,113411
31645,31645,3,0,7,64621
31646,31646,13,0,11,371166
31647,31647,7,11,16,549602
31648,31648,3,0,3,156119
31649,31649,4,0,17,57223
31650,31650,15,4,7,467404
31651,31651,6,0,7,297109
31652,31652,5,0,2,73037
31653,31653,12,3,6,53003
31654,31654,10,10,9,239937
31655,31655,17,2,11,153567
31656,31656,2,20,2,112016
31657,31657,105,1,9,4169256
31658,31658,3,1,6,3622
31659,31659,14,3,8,129880
31660,31660,3,0,1,12389
31661,31661,11,0,4,169512590
31662,31662,8,9,6,377268
31663,31663,2,0,19,0
31664,31664,3,0,6,252787
31665,31665,3,5,6,31331
31666,31666,8,3,4,64877
31667,31667,2,0,6,0
31668,31668,2,0,1,0
31669,31669,3,0,6,63495
31670,31670,4,0,12,264330
31671,31671,72,0,176,2544584
31672,31672,11,7,9,221075
31673,31673,5,14,26,316424
31674,31674,2,0,3,0
31675,31675,10,2,6,64215
31676,31676,2,0,1,0
31677,31677,59,2,33,887535
31678,31678,2,0,4,0
31679,31679,2,0,7,0
31680,31680,4,3,3,63676
31681,31681,2,2,1,8505
31682,31682,4,0,10,83833
31683,31683,3,8,8,92624
31684,31684,2,0,18,0
31685,31685,7,11,16,661731
31686,31686,3,0,7,29289
31687,31687,12,3,12,342873
31688,31688,2,7,4,41170
31689,31689,2,0,5,27801
31690,31690,59,3,53,1883013
31691,31691,3,0,7,237610
31692,31692,2,0,4,0
31693,31693,2,0,6,0
31694,31694,7,6,41,1089372
31695,31695,2,0,1,0
31696,31696,3,0,7,99485
31697,31697,14,3,15,180013
31698,31698,33,1,21,203858
31699,31699,24,1,21,345891
31700,31700,2,0,1,11881
31701,31701,2,0,14,0
31702,31702,34,1,7,331999
31703,31703,6,6,4,46501
31704,31704,62,1,20,622965
31705,31705,15,0,13,224694
31706,31706,2,0,3,0
31707,31707,3,0,2,0
31708,31708,2,2,4,38960
31709,31709,3,31,26,225820
31710,31710,8,5,5,698408
31711,31711,3,0,2,0
31712,31712,2,0,4,0
31713,31713,48,13,42,786944
31714,31714,2,0,2,0
31715,31715,4,18,7,912044
31716,31716,2,0,5,0
31717,31717,2,0,2,0
31718,31718,70,0,18,661398
31719,31719,11,4,13,246944
31720,31720,3,0,12,0
31721,31721,11,5,14,297053
31722,31722,11,0,3,131200
31723,31723,2,14,29,112919
31724,31724,3,1,3,65759
31725,31725,2,0,5,0
31726,31726,2,0,10,0
31727,31727,2,0,3,0
31728,31728,13,9,4,93448
31729,31729,11,2,6,74530
31730,31730,6,0,3,49890
31731,31731,2,0,5,0
31732,31732,2,12,13,69263
31733,31733,2,20,5,119600
31734,31734,9,0,4,113588
31735,31735,3,8,5,31437
31736,31736,4,5,2,56027
31737,31737,2,0,8,0
31738,31738,2,0,5,0
